date, Time, Sec since start, Connected, Data changed, GyroSensor.temperature, GyroSensor.x, GyroSensor.y, GyroSensor.z
2013-12-24, 14:04:14.120, 18.14, 1, 1, 25.3058815, 1.310975671, -1.646341562, 1.554878116
2013-12-24, 14:04:14.219, 18.239, 1, 1, 25.39999962, 1.128048778, -1.676829338, 1.585365891
2013-12-24, 14:04:14.312, 18.332, 1, 1, 25.3058815, 1.402439117, -1.676829338, 1.463414669
2013-12-24, 14:04:14.416, 18.436, 1, 1, 25.3058815, 1.402439117, -1.768292665, 1.432926893
2013-12-24, 14:04:14.524, 18.544, 1, 1, 25.3058815, 1.402439117, -1.676829338, 1.585365891
2013-12-24, 14:04:14.616, 18.636, 1, 1, 25.39999962, 1.432926893, -1.676829338, 1.554878116
2013-12-24, 14:04:14.720, 18.74, 1, 1, 25.3058815, 1.371951222, -1.676829338, 1.707317114
2013-12-24, 14:04:14.817, 18.837, 1, 1, 25.21176529, 1.280487776, -1.829268336, 1.493902445
2013-12-24, 14:04:14.914, 18.934, 1, 1, 25.3058815, 1.432926893, -1.707317114, 1.432926893
2013-12-24, 14:04:15.34, 19.054, 1, 1, 25.3058815, 1.310975671, -1.859756112, 1.463414669
2013-12-24, 14:04:15.111, 19.131, 1, 1, 25.39999962, 1.310975671, -1.73780489, 1.615853667
2013-12-24, 14:04:15.224, 19.244, 1, 1, 25.3058815, 1.219512224, -1.73780489, 1.463414669
2013-12-24, 14:04:15.310, 19.33, 1, 1, 25.3058815, 1.219512224, -1.768292665, 1.463414669
2013-12-24, 14:04:15.413, 19.433, 1, 1, 25.39999962, 1.371951222, -1.615853667, 1.341463447
2013-12-24, 14:04:15.516, 19.536, 1, 1, 25.3058815, 1.25, -1.676829338, 1.493902445
2013-12-24, 14:04:15.612, 19.632, 1, 1, 25.3058815, 1.219512224, -1.646341562, 1.646341562
2013-12-24, 14:04:15.710, 19.73, 1, 1, 25.3058815, 1.371951222, -1.585365891, 1.554878116
2013-12-24, 14:04:15.816, 19.836, 1, 1, 25.3058815, 1.25, -1.79878056, 1.493902445
2013-12-24, 14:04:15.911, 19.931, 1, 1, 25.39999962, 1.310975671, -1.73780489, 1.402439117
2013-12-24, 14:04:16.22, 20.042, 1, 1, 25.39999962, 1.432926893, -1.79878056, 1.463414669
2013-12-24, 14:04:16.121, 20.141, 1, 1, 25.3058815, 1.341463447, -1.585365891, 1.493902445
2013-12-24, 14:04:16.218, 20.238, 1, 1, 25.3058815, 1.402439117, -1.585365891, 1.463414669
2013-12-24, 14:04:16.321, 20.341, 1, 1, 25.3058815, 1.341463447, -1.554878116, 1.463414669
2013-12-24, 14:04:16.412, 20.432, 1, 1, 25.21176529, 1.371951222, -1.768292665, 1.463414669
2013-12-24, 14:04:16.515, 20.535, 1, 1, 25.21176529, 1.341463447, -1.79878056, 1.463414669
2013-12-24, 14:04:16.617, 20.637, 1, 1, 25.39999962, 1.432926893, -1.73780489, 1.493902445
2013-12-24, 14:04:16.714, 20.734, 1, 1, 25.3058815, 1.280487776, -1.646341562, 1.524390221
2013-12-24, 14:04:16.812, 20.832, 1, 1, 25.3058815, 1.371951222, -1.646341562, 1.524390221
2013-12-24, 14:04:16.919, 20.939, 1, 1, 25.3058815, 1.25, -1.646341562, 1.493902445
2013-12-24, 14:04:17.26, 21.046, 1, 1, 25.3058815, 1.371951222, -1.524390221, 1.585365891
2013-12-24, 14:04:17.119, 21.139, 1, 1, 25.39999962, 1.097561002, -1.768292665, 1.493902445
2013-12-24, 14:04:17.209, 21.229, 1, 1, 25.39999962, 1.158536673, -1.73780489, 1.554878116
2013-12-24, 14:04:17.314, 21.334, 1, 1, 25.3058815, 1.158536673, -1.768292665, 1.432926893
2013-12-24, 14:04:17.419, 21.439, 1, 1, 25.3058815, 1.432926893, -1.615853667, 1.432926893
