date, Time, Sec since start, Connected, Data changed, AccelSensor.temperature, AccelSensor.x, AccelSensor.y, AccelSensor.z
2013-12-22, 17:40:12.342, 2173.94, 1, 1, 2.152938843, 0.1089733914, 0.07544383407, 8.192164421
2013-12-22, 17:40:12.539, 2174.14, 1, 1, 2.152938843, 0.1017883345, 0.1041840687, 8.168214798
2013-12-22, 17:40:12.739, 2174.34, 1, 1, 2.152938843, 0.09939331561, 0.1017890498, 8.216114998
2013-12-22, 17:40:12.939, 2174.54, 1, 1, 2.247058868, 0.1472937018, 0.05867870525, 8.247250557
2013-12-22, 17:40:13.139, 2174.74, 1, 1, 2.247058868, 0.1904040575, 0.1425043792, 8.211324692
2013-12-22, 17:40:13.339, 2174.94, 1, 1, 2.341175079, 0.1472937018, 0.08023387194, 8.220905304
2013-12-22, 17:40:13.539, 2175.14, 1, 1, 2.341175079, 0.1137634292, 0.1305292845, 8.213719368
2013-12-22, 17:40:13.740, 2175.34, 1, 1, 2.247058868, 0.1975891143, 0.02275340632, 8.230484962
2013-12-22, 17:40:13.939, 2175.54, 1, 1, 2.341175079, 0.1353186071, 0.02754344046, 8.187375069
2013-12-22, 17:40:14.143, 2175.74, 1, 1, 2.435295105, 0.1425036639, 0.0538886562, 8.194560051
2013-12-22, 17:40:14.340, 2175.94, 1, 1, 2.341175079, 0.09939331561, 0.06346873194, 8.15384388
2013-12-22, 17:40:14.539, 2176.14, 1, 1, 2.341175079, 0.1520837396, 0.03951854631, 8.252039909
2013-12-22, 17:40:14.739, 2176.34, 1, 1, 2.435295105, 0.1520837396, 0.08262889087, 8.141869545
2013-12-22, 17:40:14.939, 2176.54, 1, 1, 2.435295105, 0.2119592428, 0.08502390981, 8.189769745
2013-12-22, 17:40:15.143, 2176.74, 1, 1, 2.435295105, 0.1425036639, 0.094603993, 8.180189133
2013-12-22, 17:40:15.339, 2176.94, 1, 1, 2.435295105, 0.1448986828, 0.09460400045, 8.242460251
2013-12-22, 17:40:15.547, 2177.15, 1, 1, 2.435295105, 0.1185534745, 0.05149363726, 8.177794456
